,image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
1782,data/citywide/images/253/53193/37279__AST_EX_20220323_104403.jpeg,True,53193,253,Trail Bridge,Mckenzie Bight,37279,AST_EX_20220323_104403.jpeg,,,Timber,,No,,6.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1783,data/citywide/images/253/53193/37297__AST_EX_20220323_104354.jpeg,True,53193,253,Trail Bridge,Mckenzie Bight,37297,AST_EX_20220323_104354.jpeg,,,Timber,,No,,6.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1784,data/citywide/images/253/53193/37276__AST_EX_20220323_104428.jpeg,True,53193,253,Trail Bridge,Mckenzie Bight,37276,AST_EX_20220323_104428.jpeg,,,Timber,,No,,6.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1785,data/citywide/images/253/53798/45354__Upper_Canyon_Bridge__Oct_2021_.jpeg,True,53798,253,Trail Bridge,Upper Canyon Trail Bridge,45354,Upper Canyon Bridge (Oct 2021).jpeg,Gabions,Beam,Timber,,No,,10.7,,,Timber,,1.8,True,medium (6-20m),wide (>1.5m),,
1786,data/citywide/images/253/53985/84285__Inland_pedestrian_bridge_DFAA_1.png,True,53985,253,Trail Bridge,LENGTH 47 METERS WIDTH 1.5 METERS,84285,Inland pedestrian bridge DFAA 1.png,Timber,Beam,Timber,,No,,,Timber/Wood,,Timber,,1.5,False,,wide (>1.5m),,
1787,data/citywide/images/253/53985/84286__Inland_pedestrian_bridge_DFAA_2.png,True,53985,253,Trail Bridge,LENGTH 47 METERS WIDTH 1.5 METERS,84286,Inland pedestrian bridge DFAA 2.png,Timber,Beam,Timber,,No,,,Timber/Wood,,Timber,,1.5,False,,wide (>1.5m),,
1788,data/citywide/images/253/53986/64713__AST_EX_20230302_102311.jpeg,True,53986,253,Trail Bridge,TIMBER BRIDGE REPLACED WITH ALUMINUM STRUCTURE BRIDGE IN 2006.,64713,AST_EX_20230302_102311.jpeg,Timber,Beam,Timber,,No,,16.5,Aluminum,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
1789,data/citywide/images/253/54184/87058__AST_EX_20250818_142210.jpeg,True,54184,253,Trail Bridge,Joffre Lakes Backcountry; FOUR BRIDGES ON TRAIL; AT FIRST LAKE 19992BEFORE SECOND LAKE 89 LEVELED SP,87058,AST_EX_20250818_142210.jpeg,,,Timber,,No,No railings,5.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
1790,data/citywide/images/253/54321/18906__AST_EX_20210826_114613.jpeg,True,54321,253,Trail Bridge,Wood Stringer,18906,AST_EX_20210826_114613.jpeg,,,Timber,,No,,,Timber/Wood,,Timber,,1.0,False,,standard (0.9-1.5m),,
1791,data/citywide/images/253/54321/77982__AST_EX_20241206_104501.jpeg,True,54321,253,Trail Bridge,Wood Stringer,77982,AST_EX_20241206_104501.jpeg,,,Timber,,No,,,Timber/Wood,,Timber,,1.0,False,,standard (0.9-1.5m),,
1792,data/citywide/images/253/54324/61485__AST_EX_20220826_122106.jpeg,True,54324,253,Trail Bridge,LOSS CREEK SUSPENSION BRIDGE; Specifications: 60.9 METRES ;; Suspension,61485,AST_EX_20220826_122106.jpeg,Steel,Suspension,Steel,,Yes,,50.0,Steel,,Steel,,1.0,True,long (>20m),standard (0.9-1.5m),,
1793,data/citywide/images/253/54324/76422__AST_EX_20241024_144751.jpeg,True,54324,253,Trail Bridge,LOSS CREEK SUSPENSION BRIDGE; Specifications: 60.9 METRES ;; Suspension,76422,AST_EX_20241024_144751.jpeg,Steel,Suspension,Steel,,Yes,,50.0,Steel,,Steel,,1.0,True,long (>20m),standard (0.9-1.5m),,
1794,data/citywide/images/253/55272/90355__AST_EX_20251030_143103.jpeg,True,55272,253,Trail Bridge,"Kitimat River Backcountry; Additional notes: Wood; Item description: Foot/Horse/ATV bridge; Specifications: 6' wide x 30' long. Cedar planks are 2"" thick x 10"" W x 6' L; Comments: At end of access road, start of trail, near trail counter location.",90355,AST_EX_20251030_143103.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1795,data/citywide/images/253/55636/61615__AST_EX_20220827_115348.jpeg,True,55636,253,Trail Bridge,Enterprise Creek Trail; Item description: FIRST BRIDGE OVER ENTERPRISE CK.; Specifications: REPLACED IN 2006 WITH Welded Aluminum bridge ;,61615,AST_EX_20220827_115348.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1796,data/citywide/images/253/55640/56110__AST_EX_20220725_115228.jpeg,True,55640,253,Trail Bridge,Woodbury Creek Trail; Additional notes: Length unknown; Item description: REPLACED BRIDGE CROSSING WOODBURY CREEK;,56110,AST_EX_20220725_115228.jpeg,Timber,Truss,Timber,,No,No railings,15.0,Aluminum,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1797,data/citywide/images/253/55641/61614__AST_EX_20220827_134523.jpeg,True,55641,253,Trail Bridge,Enterprise Creek Trail; Item description: SECOND BRIDGE CROSSING ENTERPRISE CREEK;,61614,AST_EX_20220827_134523.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1798,data/citywide/images/253/56204/12668__AST_EX_20210811_130623.jpeg,True,56204,253,Trail Bridge,Previously listed 4; Located near playground 20 feet long; 1 FOOT BRIDGE 7M X 1.25M,12668,AST_EX_20210811_130623.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1799,data/citywide/images/253/56204/12669__AST_EX_20210811_130615.jpeg,True,56204,253,Trail Bridge,Previously listed 4; Located near playground 20 feet long; 1 FOOT BRIDGE 7M X 1.25M,12669,AST_EX_20210811_130615.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1800,data/citywide/images/253/56205/13521__AST_EX_20210812_120107.jpeg,True,56205,253,Trail Bridge,5 cedar foot bridges along the Twin Spruce Trail; Specifications: 2 bridges between the Twin Spruces and the Emergency Access Road plus 3 bridges between the Emergency Access Road and the m,13521,AST_EX_20210812_120107.jpeg,,,,,No,No railings,,,,,,1.0,,,standard (0.9-1.5m),,
1801,data/citywide/images/253/56205/13522__AST_EX_20210812_120054.jpeg,True,56205,253,Trail Bridge,5 cedar foot bridges along the Twin Spruce Trail; Specifications: 2 bridges between the Twin Spruces and the Emergency Access Road plus 3 bridges between the Emergency Access Road and the m,13522,AST_EX_20210812_120054.jpeg,,,,,No,No railings,,,,,,1.0,,,standard (0.9-1.5m),,
1802,data/citywide/images/253/56206/22726__MI_20210915_112523.jpg,True,56206,253,Trail Bridge,"1/5 Cedar Wood Foot Bridges Along Gruchy's Beach Trail; 36"" high hand rails on each side and concrete approach aprons on each end (28"" X 72"").; Specs: 1) 5' W X 24' L2) 5",22726,MI_20210915_112523.jpg,,,Timber,,Yes,,,Timber/Wood,,,,1.0,False,,standard (0.9-1.5m),,
1803,data/citywide/images/253/56206/22743__MI_20210915_112530.jpg,True,56206,253,Trail Bridge,"1/5 Cedar Wood Foot Bridges Along Gruchy's Beach Trail; 36"" high hand rails on each side and concrete approach aprons on each end (28"" X 72"").; Specs: 1) 5' W X 24' L2) 5",22743,MI_20210915_112530.jpg,,,Timber,,Yes,,,Timber/Wood,,,,1.0,False,,standard (0.9-1.5m),,
1804,data/citywide/images/253/56469/26401__AST_EX_20211013_112159.jpeg,True,56469,253,Trail Bridge,Pedestrian Bridge,26401,AST_EX_20211013_112159.jpeg,Concrete,Beam,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,4.0,True,medium (6-20m),wide (>1.5m),,
1805,data/citywide/images/253/56469/26420__AST_EX_20211013_112134.jpeg,True,56469,253,Trail Bridge,Pedestrian Bridge,26420,AST_EX_20211013_112134.jpeg,Concrete,Beam,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,4.0,True,medium (6-20m),wide (>1.5m),,
1806,data/citywide/images/253/56533/41111__AST_EX_20220512_124053.jpeg,True,56533,253,Trail Bridge,"Lockhart Creek Bc; Item description: ALUMINUM FRAME 2X6 DECKING ; Specifications: 2X6 RAILS, 24FT LONG ;",41111,AST_EX_20220512_124053.jpeg,,Beam,Timber,,No,,16.0,Timber/Wood,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1807,data/citywide/images/253/56533/72330__AST_EX_20240811_112412.jpeg,True,56533,253,Trail Bridge,"Lockhart Creek Bc; Item description: ALUMINUM FRAME 2X6 DECKING ; Specifications: 2X6 RAILS, 24FT LONG ;",72330,AST_EX_20240811_112412.jpeg,,Beam,Timber,,No,,16.0,Timber/Wood,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1808,data/citywide/images/253/56777/60079__bridge-done.jpg,True,56777,253,Trail Bridge,Maquinna Dayuse; Specifications: 15 FT X 4 FT C/W HANDRAILS;,60079,bridge-done.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1809,data/citywide/images/253/56876/21691__IMG_0687.JPG,True,56876,253,Trail Bridge,"Marble River Trail; Item description: 27 METRES, ESTIMATED COST;",21691,IMG_0687.JPG,Timber,Beam,Timber,,No,No railings,27.0,,,,,1.5,True,long (>20m),wide (>1.5m),,
1810,data/citywide/images/253/56876/76071__s26.jpg,True,56876,253,Trail Bridge,"Marble River Trail; Item description: 27 METRES, ESTIMATED COST;",76071,s26.jpg,Timber,Beam,Timber,,No,No railings,27.0,,,,,1.5,True,long (>20m),wide (>1.5m),,
1811,data/citywide/images/253/57507/21651__MI_20210912_100448.jpg,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,21651,MI_20210912_100448.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1812,data/citywide/images/253/57507/21670__MI_20210912_100600.jpg,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,21670,MI_20210912_100600.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1813,data/citywide/images/253/57507/70103__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70103,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1814,data/citywide/images/253/57507/70104__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70104,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1815,data/citywide/images/253/57507/70105__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70105,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1816,data/citywide/images/253/57507/70106__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70106,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1817,data/citywide/images/253/57507/70107__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70107,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1818,data/citywide/images/253/57507/70108__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70108,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1819,data/citywide/images/253/57834/61100__AST_EX_20220824_140932.jpeg,True,57834,253,Trail Bridge,Mount Fernie Day Use; Item description: PURCHASED THROUGH SEN WESTERN LTD IN VANCOUVER; Specifications: 4-DEE ENGINEERING LTD OF KELOWNA DID THE DRAWING AND DESIGN WORK INCL. FINAL INSLPECTION;,61100,AST_EX_20220824_140932.jpeg,Steel,Beam,Timber,,No,,7.5,Steel,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),,
1820,data/citywide/images/253/57834/61123__AST_EX_20220824_140905.jpeg,True,57834,253,Trail Bridge,Mount Fernie Day Use; Item description: PURCHASED THROUGH SEN WESTERN LTD IN VANCOUVER; Specifications: 4-DEE ENGINEERING LTD OF KELOWNA DID THE DRAWING AND DESIGN WORK INCL. FINAL INSLPECTION;,61123,AST_EX_20220824_140905.jpeg,Steel,Beam,Timber,,No,,7.5,Steel,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),,
1821,data/citywide/images/253/58162/8038__AST_EX_20210725_145118.jpeg,True,58162,253,Trail Bridge,At Kinney Flats; 4 X 10M Foot Bridges On Trail,8038,AST_EX_20210725_145118.jpeg,Timber,Beam,Steel,,No,,10.0,Metal,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1822,data/citywide/images/253/58162/8039__AST_EX_20210725_145107.jpeg,True,58162,253,Trail Bridge,At Kinney Flats; 4 X 10M Foot Bridges On Trail,8039,AST_EX_20210725_145107.jpeg,Timber,Beam,Steel,,No,,10.0,Metal,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1823,data/citywide/images/253/58162/8040__AST_EX_20210725_144934.jpeg,True,58162,253,Trail Bridge,At Kinney Flats; 4 X 10M Foot Bridges On Trail,8040,AST_EX_20210725_144934.jpeg,Timber,Beam,Steel,,No,,10.0,Metal,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
1824,data/citywide/images/253/58164/11890__AST_EX_20210807_134933.jpeg,True,58164,253,Trail Bridge,"At Flats Above Marmot Cg, 5X Trial, 1X Rearguard Cg, 1X Ranger Cabin, 1X Horse camp ; 8 X 5M Foot Bridges On Trail",11890,AST_EX_20210807_134933.jpeg,Timber,,Timber,,No,No railings,,Timber/Wood,,Timber,,1.0,,,standard (0.9-1.5m),,
1825,data/citywide/images/253/58955/62377__AST_EX_20220901_170544.jpeg,True,58955,253,Trail Bridge,Nancy Greene Backcountry; Additional notes: Wood bridge; Item description: BRIDGE #2 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62377,AST_EX_20220901_170544.jpeg,Timber,Beam,Timber,,No,No railings,12.3,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
1826,data/citywide/images/253/58957/23239__AST_EX_20210922_140208.jpeg,True,58957,253,Trail Bridge,Nancy Greene Backcountry; Additional notes: Aluminum; Item description: BRIDGE #3 NORTHEAST END; Specifications: Rebuilt in 2012; Comments: GOOD,23239,AST_EX_20210922_140208.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1827,data/citywide/images/253/59060/12286__AST_EX_20210810_125200.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",12286,AST_EX_20210810_125200.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
1828,data/citywide/images/253/59060/24555__AST_EX_20210928_140314.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",24555,AST_EX_20210928_140314.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
1829,data/citywide/images/253/59060/87425__AST_EX_20250128_141116.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",87425,AST_EX_20250128_141116.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
1830,data/citywide/images/253/59060/87431__AST_EX_20250128_141116.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",87431,AST_EX_20250128_141116.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
1831,data/citywide/images/253/60126/53506__IMG_3243.JPG,True,60126,253,Trail Bridge,"Okanagan Mtn. South Day Use; Item description: BRIDGE-FOOT; Specifications: 2 LOG STRINGERS, PLANK DECK, 2 HAND RAILS, 10M SPAN ; Comments: SPANS CHUTE CREEK. RAILING REPAIRS DONE IN 1999 FOR $60.",53506,IMG_3243.JPG,,,,,No,2 railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1832,data/citywide/images/253/60528/44990__AST_EX_20220606_132835.jpeg,True,60528,253,Trail Bridge,"Peace Arch Service Area; Item description: FOOT BRIDGE; Specifications: WIDTH 140CM LENGTH 415CM SITTING ON 2 BEAMS MADE FROM 5 2""X4"" STUDS, 2'X8"" DECKING COVERED WITH ROLLED ROOFING MATERIAL;",44990,AST_EX_20220606_132835.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1833,data/citywide/images/253/60956/39008__AST_EX_20220407_151430.jpeg,True,60956,253,Trail Bridge,Premier Lake Day Use; Specifications: .9 X 2M FOOT BRIDGE ABOVE FISH LADDER ON TRAIL TO SERVICE YARD 1 X 4 ON EDGE BOLTED TOGETHER.;,39008,AST_EX_20220407_151430.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1834,data/citywide/images/253/61003/88959__AST_EX_20250924_140750.jpeg,True,61003,253,Trail Bridge,"Ming'S Loop; Specifications: #1 16' bridge, 32"" cedar decking, 3""x6"" treated stringers; #2 16' bridge, 30"" cedar decking, 3""x6"" treated stringers, single handrail;",88959,AST_EX_20250924_140750.jpeg,Timber,Beam,Timber,,No,No railings,8.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
1835,data/citywide/images/253/61110/26194__AST_EX_20211004_112342.jpeg,True,61110,253,Trail Bridge,"Fry Creek; Item description: BRIDGE#1(20M)KOOTENAY JOE CREEK BRIDGE; Specifications: FOOT BRIDGE #1,LENGTH: 20M WIDTH: 1M,SPLIT LOG DECKING,LOG ABUTMENTS CABLE RAILING RUNS FULL LENGTH OF THE BRIDGE. ; Comments: POOR",26194,AST_EX_20211004_112342.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1836,data/citywide/images/253/61113/62382__wesley_bridge_1.jpg,True,61113,253,Trail Bridge,rebuilt 2008 with 2 steel ibeams and 2x6 cedar decking; BRIDGE REBUILT IN 1992. ONE STRINGER SET ON RAILROAD TIES DECKED WITH 24 INCH 2 X 6 PLANKS PWF. Gabion baskets installed in fall 2022 to preventing washing out the Eastside footing.,62382,wesley bridge 1.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1837,data/citywide/images/253/61113/62383__wesley_bridge_2.jpg,True,61113,253,Trail Bridge,rebuilt 2008 with 2 steel ibeams and 2x6 cedar decking; BRIDGE REBUILT IN 1992. ONE STRINGER SET ON RAILROAD TIES DECKED WITH 24 INCH 2 X 6 PLANKS PWF. Gabion baskets installed in fall 2022 to preventing washing out the Eastside footing.,62383,wesley bridge 2.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1838,data/citywide/images/253/61113/62384__wesley_bridge_3.jpg,True,61113,253,Trail Bridge,rebuilt 2008 with 2 steel ibeams and 2x6 cedar decking; BRIDGE REBUILT IN 1992. ONE STRINGER SET ON RAILROAD TIES DECKED WITH 24 INCH 2 X 6 PLANKS PWF. Gabion baskets installed in fall 2022 to preventing washing out the Eastside footing.,62384,wesley bridge 3.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1839,data/citywide/images/253/62289/67423__Footbridge_3.jpg,True,62289,253,Trail Bridge,Natural stringer bridge 7m span,67423,Footbridge 3.jpg,,,,,No,,5.0,,,Timber,,,True,short (<6m),,,
1840,data/citywide/images/253/63068/87457__Picture1.jpg,True,63068,253,Trail Bridge,GUNN CREEK TRAIL 6.0 KM BRIDGE; installed 2025. 14.2 m aluminum truss bridge with aluminum guard rails. See notes.,87457,Picture1.jpg,Concrete,Truss,Timber,2.0,Yes,,14.2,,,Aluminum,,1.8,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
1841,data/citywide/images/253/63071/51044__AST_EX_20220626_124715.jpeg,True,63071,253,Trail Bridge,Gun; Item description: GUNN CREEK TRAIL ; Specifications: NEW BRIDGE @ POTATO PATCH 5 X 1.5 MWOODEN AREA JUST SOUTH OF SPRUCE LAKE SLM7 ;,51044,AST_EX_20220626_124715.jpeg,,,,,No,No railings,,,,,,,False,,,,
1842,data/citywide/images/253/63071/84406__AST_EX_20250704_123922.jpeg,True,63071,253,Trail Bridge,Gun; Item description: GUNN CREEK TRAIL ; Specifications: NEW BRIDGE @ POTATO PATCH 5 X 1.5 MWOODEN AREA JUST SOUTH OF SPRUCE LAKE SLM7 ;,84406,AST_EX_20250704_123922.jpeg,,,,,No,No railings,,,,,,,False,,,,
1843,data/citywide/images/253/63217/19880__AST_EX_20210903_120449.jpeg,True,63217,253,Trail Bridge,"Spectacle Lake Day Use; Item description: FOOT BRIDGE#2; Specifications: 1 FOOT BRIDGE #2 21M X 1M,CONSTRUCTION: ROUGH CEDAR CRIBS (ROCK-FILLED), 5CM X 30CM SILLS,,15CM X 15CM ROUGH FIR STRINGERS, 5CM X 20CM FIR DECKING,HANDRAILS; Comments: GOOD",19880,AST_EX_20210903_120449.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1844,data/citywide/images/253/63217/19893__AST_EX_20210903_120457.jpeg,True,63217,253,Trail Bridge,"Spectacle Lake Day Use; Item description: FOOT BRIDGE#2; Specifications: 1 FOOT BRIDGE #2 21M X 1M,CONSTRUCTION: ROUGH CEDAR CRIBS (ROCK-FILLED), 5CM X 30CM SILLS,,15CM X 15CM ROUGH FIR STRINGERS, 5CM X 20CM FIR DECKING,HANDRAILS; Comments: GOOD",19893,AST_EX_20210903_120457.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1845,data/citywide/images/253/63217/71274__AST_EX_20240725_100919.jpeg,True,63217,253,Trail Bridge,"Spectacle Lake Day Use; Item description: FOOT BRIDGE#2; Specifications: 1 FOOT BRIDGE #2 21M X 1M,CONSTRUCTION: ROUGH CEDAR CRIBS (ROCK-FILLED), 5CM X 30CM SILLS,,15CM X 15CM ROUGH FIR STRINGERS, 5CM X 20CM FIR DECKING,HANDRAILS; Comments: GOOD",71274,AST_EX_20240725_100919.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1846,data/citywide/images/253/63217/71275__AST_EX_20240725_100927.jpeg,True,63217,253,Trail Bridge,"Spectacle Lake Day Use; Item description: FOOT BRIDGE#2; Specifications: 1 FOOT BRIDGE #2 21M X 1M,CONSTRUCTION: ROUGH CEDAR CRIBS (ROCK-FILLED), 5CM X 30CM SILLS,,15CM X 15CM ROUGH FIR STRINGERS, 5CM X 20CM FIR DECKING,HANDRAILS; Comments: GOOD",71275,AST_EX_20240725_100927.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
1847,data/citywide/images/253/63218/19895__AST_EX_20210903_121846.jpeg,True,63218,253,Trail Bridge,"Spectacle Lake Day Use; Item description: FOOTBRIDGE: (NEAR END OF TRAIL @ PARKING LOT); Specifications: 1 10 METER LONG FOOTBRIDGE, TIMBER STRINGER, AND HEAVY PLANK DECKING. ;",19895,AST_EX_20210903_121846.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
