asset_id,timestamp,model,response,latency_s,has_edge_guard_value,has_edge_guard_confidence,parse_error,raw_response,error,traceback
127131,2026-06-08T07:13:44.860709,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.273,No,1.0,,,,
127167,2026-06-08T07:13:57.454765,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",12.573,No,1.0,,,,
127229,2026-06-08T07:13:59.716952,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.261,No,1.0,,,,
127454,2026-06-08T07:14:17.732836,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",18.014,No,1.0,,,,
127458,2026-06-08T07:14:52.343850,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",34.609,No,1.0,,,,
127459,2026-06-08T07:14:55.417970,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.073,No,1.0,,,,
128637,2026-06-08T07:14:59.206138,gemini-3-flash-preview,,3.787,,,True,,,
128638,2026-06-08T07:15:02.997688,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.79,No,1.0,,,,
128639,2026-06-08T07:15:13.134327,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.134,No,1.0,,,,
128641,2026-06-08T07:15:20.096378,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.96,No,1.0,,,,
128875,2026-06-08T07:15:27.875154,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",7.776,No,0.95,,,,
129378,2026-06-08T07:15:46.308238,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}",18.432,unable to determine,0.0,,,,
129399,2026-06-08T07:16:02.388926,gemini-3-flash-preview,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    }
}
```",16.078,No,0.9,,,,
120684,2026-06-08T07:16:04.125830,gemini-3-flash-preview,,1.736,,,True,,,
